fetched_at,source_updated_at,venue,current_count,comfortable_count,capacity_count
2026-08-06T13:20:00+08:00,,室內游泳池,7,50,130
2026-08-06T13:25:00+08:00,,健身中心,24,80,161
2026-08-06T13:25:00+08:00,,室內游泳池,8,50,130
2026-08-06T13:30:00+08:00,,健身中心,24,80,161
2026-08-06T13:30:00+08:00,,室內游泳池,8,50,130
2026-08-06T13:35:00+08:00,,健身中心,23,80,161
2026-08-06T13:35:00+08:00,,室內游泳池,8,50,130
2026-08-06T13:40:00+08:00,,健身中心,25,80,161
2026-08-06T13:40:00+08:00,,室內游泳池,7,50,130
2026-08-06T13:45:00+08:00,,健身中心,24,80,161
2026-08-06T13:45:00+08:00,,室內游泳池,7,50,130
2026-08-06T13:50:00+08:00,,健身中心,22,80,161
2026-08-06T13:50:00+08:00,,室內游泳池,5,50,130
2026-08-06T13:55:00+08:00,,健身中心,21,80,161
2026-08-06T13:55:00+08:00,,室內游泳池,5,50,130
2026-08-06T14:00:00+08:00,,健身中心,23,80,161
2026-08-06T14:00:00+08:00,,室內游泳池,6,50,130
2026-08-06T14:05:00+08:00,,健身中心,21,80,161
2026-08-06T14:05:00+08:00,,室內游泳池,6,50,130
2026-08-06T14:10:00+08:00,,健身中心,25,80,161
2026-08-06T14:10:00+08:00,,室內游泳池,7,50,130
2026-08-06T14:15:00+08:00,,健身中心,26,80,161
2026-08-06T14:15:00+08:00,,室內游泳池,9,50,130
2026-08-06T14:20:00+08:00,,健身中心,28,80,161
2026-08-06T14:20:00+08:00,,室內游泳池,10,50,130
2026-08-06T14:25:00+08:00,,健身中心,25,80,161
2026-08-06T14:25:00+08:00,,室內游泳池,10,50,130
2026-08-06T14:30:00+08:00,,健身中心,26,80,161
2026-08-06T14:30:00+08:00,,室內游泳池,9,50,130
2026-08-06T14:35:00+08:00,,健身中心,30,80,161
2026-08-06T14:35:00+08:00,,室內游泳池,10,50,130
2026-08-06T14:40:00+08:00,,健身中心,34,80,161
2026-08-06T14:40:00+08:00,,室內游泳池,9,50,130
2026-08-06T14:45:00+08:00,,健身中心,38,80,161
2026-08-06T14:45:00+08:00,,室內游泳池,10,50,130
2026-08-06T14:50:00+08:00,,健身中心,35,80,161
2026-08-06T14:50:00+08:00,,室內游泳池,9,50,130
2026-08-06T14:55:00+08:00,,健身中心,34,80,161
2026-08-06T14:55:00+08:00,,室內游泳池,9,50,130
2026-08-06T15:00:00+08:00,,健身中心,34,80,161
2026-08-06T15:00:00+08:00,,室內游泳池,11,50,130
2026-08-06T15:05:00+08:00,,健身中心,40,80,161
2026-08-06T15:05:00+08:00,,室內游泳池,11,50,130
2026-08-06T15:10:00+08:00,,健身中心,41,80,161
2026-08-06T15:10:00+08:00,,室內游泳池,14,50,130
2026-08-06T15:15:00+08:00,,健身中心,44,80,161
2026-08-06T15:15:00+08:00,,室內游泳池,13,50,130
2026-08-06T15:20:00+08:00,,健身中心,44,80,161
2026-08-06T15:20:00+08:00,,室內游泳池,13,50,130
2026-08-06T15:25:00+08:00,,健身中心,46,80,161
2026-08-06T15:25:00+08:00,,室內游泳池,12,50,130
2026-08-06T15:30:00+08:00,,健身中心,45,80,161
2026-08-06T15:30:00+08:00,,室內游泳池,13,50,130
2026-08-06T15:35:00+08:00,,健身中心,49,80,161
2026-08-06T15:35:00+08:00,,室內游泳池,12,50,130
2026-08-06T15:40:00+08:00,,健身中心,53,80,161
2026-08-06T15:40:00+08:00,,室內游泳池,12,50,130
2026-08-06T15:45:00+08:00,,健身中心,56,80,161
2026-08-06T15:45:00+08:00,,室內游泳池,14,50,130
2026-08-06T15:50:00+08:00,,健身中心,58,80,161
2026-08-06T15:50:00+08:00,,室內游泳池,15,50,130
2026-08-06T15:55:00+08:00,,健身中心,58,80,161
2026-08-06T15:55:00+08:00,,室內游泳池,15,50,130
2026-08-06T16:00:00+08:00,,健身中心,59,80,161
2026-08-06T16:00:00+08:00,,室內游泳池,16,50,130
2026-08-06T16:05:00+08:00,,健身中心,61,80,161
2026-08-06T16:05:00+08:00,,室內游泳池,14,50,130
2026-08-06T16:10:00+08:00,,健身中心,62,80,161
2026-08-06T16:10:00+08:00,,室內游泳池,17,50,130
2026-08-06T16:15:00+08:00,,健身中心,67,80,161
2026-08-06T16:15:00+08:00,,室內游泳池,17,50,130
2026-08-06T16:20:00+08:00,,健身中心,69,80,161
2026-08-06T16:20:00+08:00,,室內游泳池,17,50,130
2026-08-06T16:25:00+08:00,,健身中心,65,80,161
2026-08-06T16:25:00+08:00,,室內游泳池,17,50,130
2026-08-06T16:30:00+08:00,,健身中心,65,80,161
2026-08-06T16:30:00+08:00,,室內游泳池,17,50,130
2026-08-06T16:35:00+08:00,,健身中心,66,80,161
2026-08-06T16:35:00+08:00,,室內游泳池,16,50,130
2026-08-06T16:40:00+08:00,,健身中心,69,80,161
2026-08-06T16:40:00+08:00,,室內游泳池,16,50,130
2026-08-06T16:45:00+08:00,,健身中心,64,80,161
2026-08-06T16:45:00+08:00,,室內游泳池,17,50,130
2026-08-06T16:50:00+08:00,,健身中心,64,80,161
2026-08-06T16:50:00+08:00,,室內游泳池,19,50,130
2026-08-06T16:55:00+08:00,,健身中心,66,80,161
2026-08-06T16:55:00+08:00,,室內游泳池,19,50,130
2026-08-06T17:00:00+08:00,,健身中心,63,80,161
2026-08-06T17:00:00+08:00,,室內游泳池,16,50,130
2026-08-06T17:05:00+08:00,,健身中心,57,80,161
2026-08-06T17:05:00+08:00,,室內游泳池,17,50,130
2026-08-06T17:10:00+08:00,,健身中心,54,80,161
2026-08-06T17:10:00+08:00,,室內游泳池,17,50,130
2026-08-06T17:15:00+08:00,,健身中心,53,80,161
2026-08-06T17:15:00+08:00,,室內游泳池,19,50,130
2026-08-06T17:20:00+08:00,,健身中心,59,80,161
2026-08-06T17:20:00+08:00,,室內游泳池,21,50,130
2026-08-06T17:25:00+08:00,,健身中心,66,80,161
2026-08-06T17:25:00+08:00,,室內游泳池,18,50,130
2026-08-06T17:30:00+08:00,,健身中心,62,80,161
2026-08-06T17:30:00+08:00,,室內游泳池,18,50,130
2026-08-06T17:35:00+08:00,,健身中心,62,80,161
2026-08-06T17:35:00+08:00,,室內游泳池,17,50,130
2026-08-06T17:40:00+08:00,,健身中心,63,80,161
2026-08-06T17:40:00+08:00,,室內游泳池,16,50,130
2026-08-06T17:45:00+08:00,,健身中心,66,80,161
2026-08-06T17:45:00+08:00,,室內游泳池,21,50,130
2026-08-06T17:50:00+08:00,,健身中心,69,80,161
2026-08-06T17:50:00+08:00,,室內游泳池,20,50,130
2026-08-06T17:55:00+08:00,,健身中心,71,80,161
2026-08-06T17:55:00+08:00,,室內游泳池,18,50,130
2026-08-06T18:00:00+08:00,,健身中心,73,80,161
2026-08-06T18:00:00+08:00,,室內游泳池,18,50,130
2026-08-06T18:05:00+08:00,,健身中心,74,80,161
2026-08-06T18:05:00+08:00,,室內游泳池,23,50,130
2026-08-06T18:10:00+08:00,,健身中心,75,80,161
2026-08-06T18:10:00+08:00,,室內游泳池,23,50,130
2026-08-06T18:15:00+08:00,,健身中心,73,80,161
2026-08-06T18:15:00+08:00,,室內游泳池,22,50,130
2026-08-06T18:20:00+08:00,,健身中心,67,80,161
2026-08-06T18:20:00+08:00,,室內游泳池,23,50,130
2026-08-06T18:25:00+08:00,,健身中心,61,80,161
2026-08-06T18:25:00+08:00,,室內游泳池,22,50,130
2026-08-06T18:30:00+08:00,,健身中心,61,80,161
2026-08-06T18:30:00+08:00,,室內游泳池,22,50,130
2026-08-06T18:35:00+08:00,,健身中心,61,80,161
2026-08-06T18:35:00+08:00,,室內游泳池,24,50,130
2026-08-06T18:40:00+08:00,,健身中心,63,80,161
2026-08-06T18:40:00+08:00,,室內游泳池,22,50,130
2026-08-06T18:45:00+08:00,,健身中心,64,80,161
2026-08-06T18:45:00+08:00,,室內游泳池,24,50,130
2026-08-06T18:50:00+08:00,,健身中心,61,80,161
2026-08-06T18:50:00+08:00,,室內游泳池,23,50,130
2026-08-06T18:55:00+08:00,,健身中心,60,80,161
2026-08-06T18:55:00+08:00,,室內游泳池,27,50,130
2026-08-06T19:00:00+08:00,,健身中心,60,80,161
2026-08-06T19:00:00+08:00,,室內游泳池,26,50,130
2026-08-06T19:05:00+08:00,,健身中心,59,80,161
2026-08-06T19:05:00+08:00,,室內游泳池,24,50,130
2026-08-06T19:10:00+08:00,,健身中心,58,80,161
2026-08-06T19:10:00+08:00,,室內游泳池,22,50,130
2026-08-06T19:15:00+08:00,,健身中心,59,80,161
2026-08-06T19:15:00+08:00,,室內游泳池,22,50,130
2026-08-06T19:20:00+08:00,,健身中心,55,80,161
2026-08-06T19:20:00+08:00,,室內游泳池,19,50,130
2026-08-06T19:25:00+08:00,,健身中心,53,80,161
2026-08-06T19:25:00+08:00,,室內游泳池,14,50,130
2026-08-06T19:30:00+08:00,,健身中心,52,80,161
2026-08-06T19:30:00+08:00,,室內游泳池,17,50,130
2026-08-06T19:35:00+08:00,,健身中心,54,80,161
2026-08-06T19:35:00+08:00,,室內游泳池,17,50,130
2026-08-06T19:40:00+08:00,,健身中心,50,80,161
2026-08-06T19:40:00+08:00,,室內游泳池,17,50,130
2026-08-06T19:45:00+08:00,,健身中心,53,80,161
2026-08-06T19:45:00+08:00,,室內游泳池,17,50,130
2026-08-06T19:50:00+08:00,,健身中心,50,80,161
2026-08-06T19:50:00+08:00,,室內游泳池,16,50,130
2026-08-06T19:55:00+08:00,,健身中心,47,80,161
2026-08-06T19:55:00+08:00,,室內游泳池,12,50,130
2026-08-06T20:00:00+08:00,,健身中心,51,80,161
2026-08-06T20:00:00+08:00,,室內游泳池,12,50,130
2026-08-06T20:05:00+08:00,,健身中心,48,80,161
2026-08-06T20:05:00+08:00,,室內游泳池,12,50,130
2026-08-06T20:10:00+08:00,,健身中心,50,80,161
2026-08-06T20:10:00+08:00,,室內游泳池,13,50,130
2026-08-06T20:15:00+08:00,,健身中心,45,80,161
2026-08-06T20:15:00+08:00,,室內游泳池,11,50,130
2026-08-06T20:20:00+08:00,,健身中心,47,80,161
2026-08-06T20:20:00+08:00,,室內游泳池,11,50,130
2026-08-06T20:25:00+08:00,,健身中心,48,80,161
2026-08-06T20:25:00+08:00,,室內游泳池,10,50,130
2026-08-06T20:30:00+08:00,,健身中心,52,80,161
2026-08-06T20:30:00+08:00,,室內游泳池,14,50,130
2026-08-06T20:35:00+08:00,,健身中心,55,80,161
2026-08-06T20:35:00+08:00,,室內游泳池,12,50,130
2026-08-06T20:40:00+08:00,,健身中心,54,80,161
2026-08-06T20:40:00+08:00,,室內游泳池,11,50,130
2026-08-06T20:45:00+08:00,,健身中心,53,80,161
2026-08-06T20:45:00+08:00,,室內游泳池,12,50,130
2026-08-06T20:50:00+08:00,,健身中心,55,80,161
2026-08-06T20:50:00+08:00,,室內游泳池,13,50,130
2026-08-06T20:55:00+08:00,,健身中心,47,80,161
2026-08-06T20:55:00+08:00,,室內游泳池,15,50,130
2026-08-06T21:00:00+08:00,,健身中心,46,80,161
2026-08-06T21:00:00+08:00,,室內游泳池,14,50,130
2026-08-06T21:05:00+08:00,,健身中心,48,80,161
2026-08-06T21:05:00+08:00,,室內游泳池,11,50,130
2026-08-06T21:10:00+08:00,,健身中心,45,80,161
2026-08-06T21:10:00+08:00,,室內游泳池,9,50,130
2026-08-06T21:15:00+08:00,,健身中心,45,80,161
2026-08-06T21:15:00+08:00,,室內游泳池,9,50,130
2026-08-06T21:20:00+08:00,,健身中心,46,80,161
2026-08-06T21:20:00+08:00,,室內游泳池,9,50,130
2026-08-06T21:25:00+08:00,,健身中心,41,80,161
2026-08-06T21:25:00+08:00,,室內游泳池,5,50,130
2026-08-06T21:30:00+08:00,,健身中心,39,80,161
2026-08-06T21:30:00+08:00,,室內游泳池,6,50,130
2026-08-06T21:35:00+08:00,,健身中心,34,80,161
2026-08-06T21:35:00+08:00,,室內游泳池,4,50,130
2026-08-06T21:40:00+08:00,,健身中心,32,80,161
2026-08-06T21:40:00+08:00,,室內游泳池,4,50,130
2026-08-06T21:45:00+08:00,,健身中心,30,80,161
2026-08-06T21:45:00+08:00,,室內游泳池,4,50,130
2026-08-06T21:50:00+08:00,,健身中心,28,80,161
2026-08-06T21:50:00+08:00,,室內游泳池,4,50,130
2026-08-06T21:55:00+08:00,,健身中心,21,80,161
2026-08-06T21:55:00+08:00,,室內游泳池,2,50,130
2026-08-07T06:00:00+08:00,,健身中心,1,80,161
2026-08-07T06:00:00+08:00,,室內游泳池,2,50,130
2026-08-07T06:05:00+08:00,,健身中心,2,80,161
2026-08-07T06:05:00+08:00,,室內游泳池,4,50,130
2026-08-07T06:10:00+08:00,,健身中心,2,80,161
2026-08-07T06:10:00+08:00,,室內游泳池,4,50,130
2026-08-07T06:15:00+08:00,,健身中心,4,80,161
2026-08-07T06:15:00+08:00,,室內游泳池,4,50,130
2026-08-07T06:20:00+08:00,,健身中心,4,80,161
2026-08-07T06:20:00+08:00,,室內游泳池,5,50,130
2026-08-07T06:25:00+08:00,,健身中心,5,80,161
2026-08-07T06:25:00+08:00,,室內游泳池,5,50,130
2026-08-07T06:30:00+08:00,,健身中心,5,80,161
2026-08-07T06:30:00+08:00,,室內游泳池,7,50,130
2026-08-07T06:35:00+08:00,,健身中心,5,80,161
2026-08-07T06:35:00+08:00,,室內游泳池,7,50,130
2026-08-07T06:40:00+08:00,,健身中心,5,80,161
2026-08-07T06:40:00+08:00,,室內游泳池,8,50,130
2026-08-07T06:45:00+08:00,,健身中心,6,80,161
2026-08-07T06:45:00+08:00,,室內游泳池,8,50,130
2026-08-07T06:50:00+08:00,,健身中心,6,80,161
2026-08-07T06:50:00+08:00,,室內游泳池,8,50,130
2026-08-07T06:55:00+08:00,,健身中心,6,80,161
2026-08-07T06:55:00+08:00,,室內游泳池,7,50,130
2026-08-07T07:00:00+08:00,,健身中心,6,80,161
2026-08-07T07:00:00+08:00,,室內游泳池,8,50,130
2026-08-07T07:05:00+08:00,,健身中心,6,80,161
2026-08-07T07:05:00+08:00,,室內游泳池,8,50,130
2026-08-07T07:10:00+08:00,,健身中心,5,80,161
2026-08-07T07:10:00+08:00,,室內游泳池,8,50,130
2026-08-07T07:15:00+08:00,,健身中心,8,80,161
2026-08-07T07:15:00+08:00,,室內游泳池,10,50,130
2026-08-07T07:20:00+08:00,,健身中心,9,80,161
2026-08-07T07:20:00+08:00,,室內游泳池,14,50,130
2026-08-07T07:25:00+08:00,,健身中心,9,80,161
2026-08-07T07:25:00+08:00,,室內游泳池,15,50,130
2026-08-07T07:30:00+08:00,,健身中心,9,80,161
2026-08-07T07:30:00+08:00,,室內游泳池,14,50,130
2026-08-07T07:35:00+08:00,,健身中心,9,80,161
2026-08-07T07:35:00+08:00,,室內游泳池,14,50,130
2026-08-07T07:40:00+08:00,,健身中心,10,80,161
2026-08-07T07:40:00+08:00,,室內游泳池,14,50,130
2026-08-07T07:45:00+08:00,,健身中心,10,80,161
2026-08-07T07:45:00+08:00,,室內游泳池,14,50,130
2026-08-07T07:50:00+08:00,,健身中心,10,80,161
2026-08-07T07:50:00+08:00,,室內游泳池,14,50,130
2026-08-07T07:55:00+08:00,,健身中心,9,80,161
2026-08-07T07:55:00+08:00,,室內游泳池,14,50,130
2026-08-07T08:00:00+08:00,,健身中心,7,80,161
2026-08-07T08:00:00+08:00,,室內游泳池,14,50,130
2026-08-07T08:05:00+08:00,,健身中心,9,80,161
2026-08-07T08:05:00+08:00,,室內游泳池,15,50,130
2026-08-07T08:10:00+08:00,,健身中心,9,80,161
2026-08-07T08:10:00+08:00,,室內游泳池,15,50,130
2026-08-07T08:15:00+08:00,,健身中心,10,80,161
2026-08-07T08:15:00+08:00,,室內游泳池,15,50,130
2026-08-07T08:20:00+08:00,,健身中心,9,80,161
2026-08-07T08:20:00+08:00,,室內游泳池,14,50,130
2026-08-07T08:25:00+08:00,,健身中心,9,80,161
2026-08-07T08:25:00+08:00,,室內游泳池,14,50,130
2026-08-07T08:30:00+08:00,,健身中心,10,80,161
2026-08-07T08:30:00+08:00,,室內游泳池,14,50,130
2026-08-07T08:35:00+08:00,,健身中心,7,80,161
2026-08-07T08:35:00+08:00,,室內游泳池,14,50,130
2026-08-07T08:40:00+08:00,,健身中心,9,80,161
2026-08-07T08:40:00+08:00,,室內游泳池,15,50,130
2026-08-07T08:45:00+08:00,,健身中心,11,80,161
2026-08-07T08:45:00+08:00,,室內游泳池,16,50,130
2026-08-07T08:50:00+08:00,,健身中心,13,80,161
2026-08-07T08:50:00+08:00,,室內游泳池,15,50,130
2026-08-07T08:55:00+08:00,,健身中心,13,80,161
2026-08-07T08:55:00+08:00,,室內游泳池,18,50,130
2026-08-07T09:00:00+08:00,,健身中心,14,80,161
2026-08-07T09:00:00+08:00,,室內游泳池,18,50,130
2026-08-07T09:05:00+08:00,,健身中心,13,80,161
2026-08-07T09:05:00+08:00,,室內游泳池,18,50,130
2026-08-07T09:10:00+08:00,,健身中心,14,80,161
2026-08-07T09:10:00+08:00,,室內游泳池,18,50,130
2026-08-07T09:15:00+08:00,,健身中心,15,80,161
2026-08-07T09:15:00+08:00,,室內游泳池,17,50,130
2026-08-07T09:20:00+08:00,,健身中心,16,80,161
2026-08-07T09:20:00+08:00,,室內游泳池,14,50,130
2026-08-07T09:25:00+08:00,,健身中心,15,80,161
2026-08-07T09:25:00+08:00,,室內游泳池,14,50,130
2026-08-07T09:30:00+08:00,,健身中心,14,80,161
2026-08-07T09:30:00+08:00,,室內游泳池,15,50,130
2026-08-07T09:35:00+08:00,,健身中心,14,80,161
2026-08-07T09:35:00+08:00,,室內游泳池,14,50,130
2026-08-07T09:40:00+08:00,,健身中心,16,80,161
2026-08-07T09:40:00+08:00,,室內游泳池,14,50,130
2026-08-07T09:45:00+08:00,,健身中心,15,80,161
2026-08-07T09:45:00+08:00,,室內游泳池,14,50,130
2026-08-07T09:50:00+08:00,,健身中心,16,80,161
2026-08-07T09:50:00+08:00,,室內游泳池,16,50,130
2026-08-07T09:55:00+08:00,,健身中心,18,80,161
2026-08-07T09:55:00+08:00,,室內游泳池,16,50,130
2026-08-07T10:00:00+08:00,,健身中心,21,80,161
2026-08-07T10:00:00+08:00,,室內游泳池,16,50,130
2026-08-07T10:05:00+08:00,,健身中心,22,80,161
2026-08-07T10:05:00+08:00,,室內游泳池,15,50,130
2026-08-07T10:10:00+08:00,,健身中心,25,80,161
2026-08-07T10:10:00+08:00,,室內游泳池,17,50,130
2026-08-07T10:15:00+08:00,,健身中心,27,80,161
2026-08-07T10:15:00+08:00,,室內游泳池,18,50,130
2026-08-07T10:20:00+08:00,,健身中心,28,80,161
2026-08-07T10:20:00+08:00,,室內游泳池,19,50,130
2026-08-07T10:25:00+08:00,,健身中心,26,80,161
2026-08-07T10:25:00+08:00,,室內游泳池,18,50,130
2026-08-07T10:30:00+08:00,,健身中心,28,80,161
2026-08-07T10:30:00+08:00,,室內游泳池,18,50,130
2026-08-07T10:35:00+08:00,,健身中心,31,80,161
2026-08-07T10:35:00+08:00,,室內游泳池,19,50,130
2026-08-07T10:40:00+08:00,,健身中心,33,80,161
2026-08-07T10:40:00+08:00,,室內游泳池,18,50,130
2026-08-07T10:45:00+08:00,,健身中心,36,80,161
2026-08-07T10:45:00+08:00,,室內游泳池,15,50,130
2026-08-07T10:50:00+08:00,,健身中心,37,80,161
2026-08-07T10:50:00+08:00,,室內游泳池,16,50,130
2026-08-07T10:55:00+08:00,,健身中心,39,80,161
2026-08-07T10:55:00+08:00,,室內游泳池,17,50,130
2026-08-07T11:00:00+08:00,,健身中心,41,80,161
2026-08-07T11:00:00+08:00,,室內游泳池,16,50,130
2026-08-07T11:05:00+08:00,,健身中心,46,80,161
2026-08-07T11:05:00+08:00,,室內游泳池,19,50,130
2026-08-07T11:10:00+08:00,,健身中心,48,80,161
2026-08-07T11:10:00+08:00,,室內游泳池,20,50,130
2026-08-07T11:15:00+08:00,,健身中心,53,80,161
2026-08-07T11:15:00+08:00,,室內游泳池,20,50,130
2026-08-07T11:20:00+08:00,,健身中心,58,80,161
2026-08-07T11:20:00+08:00,,室內游泳池,17,50,130
2026-08-07T11:25:00+08:00,,健身中心,56,80,161
2026-08-07T11:25:00+08:00,,室內游泳池,17,50,130
2026-08-07T11:30:00+08:00,,健身中心,57,80,161
2026-08-07T11:30:00+08:00,,室內游泳池,15,50,130
2026-08-07T11:35:00+08:00,,健身中心,58,80,161
2026-08-07T11:35:00+08:00,,室內游泳池,15,50,130
2026-08-07T11:40:00+08:00,,健身中心,55,80,161
2026-08-07T11:40:00+08:00,,室內游泳池,16,50,130
2026-08-07T11:45:00+08:00,,健身中心,55,80,161
2026-08-07T11:45:00+08:00,,室內游泳池,14,50,130
2026-08-07T11:50:00+08:00,,健身中心,51,80,161
2026-08-07T11:50:00+08:00,,室內游泳池,15,50,130
2026-08-07T11:55:00+08:00,,健身中心,50,80,161
2026-08-07T11:55:00+08:00,,室內游泳池,14,50,130
2026-08-07T12:00:00+08:00,,健身中心,54,80,161
2026-08-07T12:00:00+08:00,,室內游泳池,14,50,130
2026-08-07T12:05:00+08:00,,健身中心,52,80,161
2026-08-07T12:05:00+08:00,,室內游泳池,15,50,130
2026-08-07T12:10:00+08:00,,健身中心,51,80,161
2026-08-07T12:10:00+08:00,,室內游泳池,15,50,130
2026-08-07T12:15:00+08:00,,健身中心,52,80,161
2026-08-07T12:15:00+08:00,,室內游泳池,15,50,130
2026-08-07T12:20:00+08:00,,健身中心,46,80,161
2026-08-07T12:20:00+08:00,,室內游泳池,15,50,130
2026-08-07T12:25:00+08:00,,健身中心,44,80,161
2026-08-07T12:25:00+08:00,,室內游泳池,15,50,130
2026-08-07T12:30:00+08:00,,健身中心,46,80,161
2026-08-07T12:30:00+08:00,,室內游泳池,14,50,130
2026-08-07T12:35:00+08:00,,健身中心,47,80,161
2026-08-07T12:35:00+08:00,,室內游泳池,15,50,130
2026-08-07T12:40:00+08:00,,健身中心,41,80,161
2026-08-07T12:40:00+08:00,,室內游泳池,14,50,130
2026-08-07T12:45:00+08:00,,健身中心,31,80,161
2026-08-07T12:45:00+08:00,,室內游泳池,14,50,130
2026-08-07T12:50:00+08:00,,健身中心,29,80,161
2026-08-07T12:50:00+08:00,,室內游泳池,14,50,130
2026-08-07T12:55:00+08:00,,健身中心,29,80,161
2026-08-07T12:55:00+08:00,,室內游泳池,14,50,130
2026-08-07T13:00:00+08:00,,健身中心,27,80,161
2026-08-07T13:00:00+08:00,,室內游泳池,15,50,130
2026-08-07T13:05:00+08:00,,健身中心,27,80,161
2026-08-07T13:05:00+08:00,,室內游泳池,15,50,130
2026-08-07T13:10:00+08:00,,健身中心,26,80,161
2026-08-07T13:10:00+08:00,,室內游泳池,15,50,130
2026-08-07T13:15:00+08:00,,健身中心,22,80,161
2026-08-07T13:15:00+08:00,,室內游泳池,12,50,130
2026-08-07T13:20:00+08:00,,健身中心,21,80,161
2026-08-07T13:20:00+08:00,,室內游泳池,11,50,130
2026-08-07T13:25:00+08:00,,健身中心,21,80,161
2026-08-07T13:25:00+08:00,,室內游泳池,11,50,130
2026-08-07T13:30:00+08:00,,健身中心,21,80,161
2026-08-07T13:30:00+08:00,,室內游泳池,11,50,130
2026-08-07T13:35:00+08:00,,健身中心,19,80,161
2026-08-07T13:35:00+08:00,,室內游泳池,11,50,130
2026-08-07T13:40:00+08:00,,健身中心,20,80,161
2026-08-07T13:40:00+08:00,,室內游泳池,12,50,130
2026-08-07T13:45:00+08:00,,健身中心,20,80,161
2026-08-07T13:45:00+08:00,,室內游泳池,12,50,130
2026-08-07T13:50:00+08:00,,健身中心,22,80,161
2026-08-07T13:50:00+08:00,,室內游泳池,12,50,130
2026-08-07T13:55:00+08:00,,健身中心,24,80,161
2026-08-07T13:55:00+08:00,,室內游泳池,12,50,130
2026-08-07T14:00:00+08:00,,健身中心,24,80,161
2026-08-07T14:00:00+08:00,,室內游泳池,12,50,130
2026-08-07T14:05:00+08:00,,健身中心,28,80,161
2026-08-07T14:05:00+08:00,,室內游泳池,13,50,130
2026-08-07T14:10:00+08:00,,健身中心,23,80,161
2026-08-07T14:10:00+08:00,,室內游泳池,19,50,130
2026-08-07T14:15:00+08:00,,健身中心,27,80,161
2026-08-07T14:15:00+08:00,,室內游泳池,20,50,130
2026-08-07T14:20:00+08:00,,健身中心,26,80,161
2026-08-07T14:20:00+08:00,,室內游泳池,20,50,130
2026-08-07T14:25:00+08:00,,健身中心,24,80,161
2026-08-07T14:25:00+08:00,,室內游泳池,20,50,130
2026-08-07T14:30:00+08:00,,健身中心,30,80,161
2026-08-07T14:30:00+08:00,,室內游泳池,20,50,130
2026-08-07T14:35:00+08:00,,健身中心,33,80,161
2026-08-07T14:35:00+08:00,,室內游泳池,19,50,130
2026-08-07T14:40:00+08:00,,健身中心,38,80,161
2026-08-07T14:40:00+08:00,,室內游泳池,21,50,130
2026-08-07T14:45:00+08:00,,健身中心,36,80,161
2026-08-07T14:45:00+08:00,,室內游泳池,21,50,130
2026-08-07T14:50:00+08:00,,健身中心,37,80,161
2026-08-07T14:50:00+08:00,,室內游泳池,19,50,130
2026-08-07T14:55:00+08:00,,健身中心,38,80,161
2026-08-07T14:55:00+08:00,,室內游泳池,20,50,130
2026-08-07T15:00:00+08:00,,健身中心,37,80,161
2026-08-07T15:00:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:05:00+08:00,,健身中心,37,80,161
2026-08-07T15:05:00+08:00,,室內游泳池,22,50,130
2026-08-07T15:10:00+08:00,,健身中心,39,80,161
2026-08-07T15:10:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:15:00+08:00,,健身中心,40,80,161
2026-08-07T15:15:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:20:00+08:00,,健身中心,42,80,161
2026-08-07T15:20:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:25:00+08:00,,健身中心,40,80,161
2026-08-07T15:25:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:30:00+08:00,,健身中心,43,80,161
2026-08-07T15:30:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:35:00+08:00,,健身中心,43,80,161
2026-08-07T15:35:00+08:00,,室內游泳池,23,50,130
2026-08-07T15:40:00+08:00,,健身中心,44,80,161
2026-08-07T15:40:00+08:00,,室內游泳池,21,50,130
2026-08-07T15:45:00+08:00,,健身中心,40,80,161
2026-08-07T15:45:00+08:00,,室內游泳池,21,50,130
2026-08-07T15:50:00+08:00,,健身中心,39,80,161
2026-08-07T15:50:00+08:00,,室內游泳池,20,50,130
2026-08-07T15:55:00+08:00,,健身中心,44,80,161
2026-08-07T15:55:00+08:00,,室內游泳池,19,50,130
2026-08-07T16:00:00+08:00,,健身中心,44,80,161
2026-08-07T16:00:00+08:00,,室內游泳池,17,50,130
2026-08-07T16:05:00+08:00,,健身中心,38,80,161
2026-08-07T16:05:00+08:00,,室內游泳池,17,50,130
2026-08-07T16:10:00+08:00,,健身中心,36,80,161
2026-08-07T16:10:00+08:00,,室內游泳池,17,50,130
2026-08-07T16:15:00+08:00,,健身中心,38,80,161
2026-08-07T16:15:00+08:00,,室內游泳池,18,50,130
2026-08-07T16:20:00+08:00,,健身中心,39,80,161
2026-08-07T16:20:00+08:00,,室內游泳池,19,50,130
2026-08-07T16:25:00+08:00,,健身中心,37,80,161
2026-08-07T16:25:00+08:00,,室內游泳池,18,50,130
2026-08-07T16:30:00+08:00,,健身中心,40,80,161
2026-08-07T16:30:00+08:00,,室內游泳池,16,50,130
2026-08-07T16:35:00+08:00,,健身中心,42,80,161
2026-08-07T16:35:00+08:00,,室內游泳池,16,50,130
2026-08-07T16:40:00+08:00,,健身中心,44,80,161
2026-08-07T16:40:00+08:00,,室內游泳池,15,50,130
